"Draw","Date","type","VALUE"
"3306","2/10/2017","winning","23"
"3305","28/9/2017","winning","29"
"3304","25/9/2017","winning","41"
"3303","21/9/2017","winning","35"
"3302","18/9/2017","winning","32"
"3301","14/9/2017","winning","40"
"3300","11/9/2017","winning","44"
"3299","7/9/2017","winning","32"
"3298","4/9/2017","winning","38"
"3297","31/8/2017","winning","44"
"3296","28/8/2017","winning","39"
"3295","24/8/2017","winning","32"
"3294","21/8/2017","winning","42"
"3293","17/8/2017","winning","41"
"3292","14/8/2017","winning","39"
"3291","10/8/2017","winning","46"
"3290","7/8/2017","winning","42"
"3289","3/8/2017","winning","32"
"3288","31/7/2017","winning","30"
"3287","27/7/2017","winning","37"
"3286","24/7/2017","winning","35"
"3285","20/7/2017","winning","41"
"3284","17/7/2017","winning","27"
"3283","13/7/2017","winning","47"
"3282","10/7/2017","winning","46"
"3281","6/7/2017","winning","40"
"3280","3/7/2017","winning","31"
"3279","29/6/2017","winning","29"
"3278","26/6/2017","winning","25"
"3277","22/6/2017","winning","47"
"3276","19/6/2017","winning","40"
"3275","15/6/2017","winning","39"
"3274","12/6/2017","winning","23"
"3273","8/6/2017","winning","34"
"3272","5/6/2017","winning","39"
"3271","1/6/2017","winning","44"
"3270","29/5/2017","winning","36"
"3269","25/5/2017","winning","44"
"3268","22/5/2017","winning","37"
"3267","18/5/2017","winning","46"
"3266","15/5/2017","winning","24"
"3265","11/5/2017","winning","27"
"3264","8/5/2017","winning","38"
"3263","4/5/2017","winning","41"
"3262","1/5/2017","winning","32"
"3261","27/4/2017","winning","32"
"3260","24/4/2017","winning","32"
"3259","20/4/2017","winning","37"
"3258","17/4/2017","winning","36"
"3257","13/4/2017","winning","32"
"3256","10/4/2017","winning","29"
"3255","6/4/2017","winning","43"
"3254","3/4/2017","winning","40"
"3253","30/3/2017","winning","42"
"3252","27/3/2017","winning","41"
"3251","23/3/2017","winning","28"
"3250","20/3/2017","winning","42"
"3249","16/3/2017","winning","20"
"3248","13/3/2017","winning","39"
"3247","9/3/2017","winning","26"
"3246","6/3/2017","winning","39"
"3245","2/3/2017","winning","36"
"3244","27/2/2017","winning","35"
"3243","23/2/2017","winning","41"
"3242","20/2/2017","winning","23"
"3241","16/2/2017","winning","44"
"3240","13/2/2017","winning","24"
"3239","10/2/2017","winning","29"
"3238","6/2/2017","winning","30"
"3237","2/2/2017","winning","37"
"3236","30/1/2017","winning","32"
"3235","26/1/2017","winning","22"
"3234","23/1/2017","winning","45"
"3233","19/1/2017","winning","48"
"3232","16/1/2017","winning","35"
"3231","12/1/2017","winning","40"
"3230","9/1/2017","winning","42"
"3229","5/1/2017","winning","39"
"3228","2/1/2017","winning","38"
"3227","29/12/2016","winning","42"
"3226","26/12/2016","winning","28"
"3225","22/12/2016","winning","44"
"3224","19/12/2016","winning","36"
"3223","15/12/2016","winning","46"
"3222","12/12/2016","winning","43"
"3221","8/12/2016","winning","37"
"3220","5/12/2016","winning","24"
"3219","1/12/2016","winning","24"
"3218","28/11/2016","winning","37"
"3217","24/11/2016","winning","22"
"3216","21/11/2016","winning","47"
"3215","17/11/2016","winning","39"
"3214","14/11/2016","winning","38"
"3213","10/11/2016","winning","41"
"3212","7/11/2016","winning","48"
"3211","3/11/2016","winning","35"
"3210","31/10/2016","winning","36"
"3209","27/10/2016","winning","40"
"3208","24/10/2016","winning","34"
"3207","20/10/2016","winning","36"
"3206","17/10/2016","winning","39"
"3205","13/10/2016","winning","40"
"3204","10/10/2016","winning","35"
"3203","6/10/2016","winning","26"
"3202","3/10/2016","winning","28"
"3201","29/9/2016","winning","34"
"3200","26/9/2016","winning","37"
"3199","22/9/2016","winning","40"
"3198","19/9/2016","winning","41"
"3197","15/9/2016","winning","27"
"3196","12/9/2016","winning","48"
"3195","8/9/2016","winning","26"
"3194","5/9/2016","winning","32"
"3193","1/9/2016","winning","28"
"3192","29/8/2016","winning","48"
"3191","25/8/2016","winning","35"
"3190","22/8/2016","winning","41"
"3189","18/8/2016","winning","26"
"3188","15/8/2016","winning","35"
"3187","11/8/2016","winning","45"
"3186","8/8/2016","winning","34"
"3185","4/8/2016","winning","37"
"3184","1/8/2016","winning","37"
"3183","28/7/2016","winning","29"
"3182","25/7/2016","winning","44"
"3181","21/7/2016","winning","31"
"3180","18/7/2016","winning","36"
"3179","14/7/2016","winning","31"
"3178","11/7/2016","winning","35"
"3177","7/7/2016","winning","21"
"3176","4/7/2016","winning","34"
"3175","30/6/2016","winning","21"
"3174","27/6/2016","winning","38"
"3173","23/6/2016","winning","20"
"3172","20/6/2016","winning","19"
"3171","16/6/2016","winning","44"
"3170","13/6/2016","winning","26"
"3169","9/6/2016","winning","35"
"3168","6/6/2016","winning","29"
"3167","2/6/2016","winning","33"
"3166","30/5/2016","winning","35"
"3165","26/5/2016","winning","32"
"3164","23/5/2016","winning","30"
"3163","19/5/2016","winning","32"
"3162","16/5/2016","winning","36"
"3161","12/5/2016","winning","46"
"3160","9/5/2016","winning","39"
"3159","5/5/2016","winning","48"
"3158","2/5/2016","winning","14"
"3157","28/4/2016","winning","34"
"3156","25/4/2016","winning","37"
"3155","21/4/2016","winning","33"
"3154","18/4/2016","winning","30"
"3153","14/4/2016","winning","28"
"3152","11/4/2016","winning","48"
"3151","7/4/2016","winning","38"
"3150","4/4/2016","winning","34"
"3149","31/3/2016","winning","39"
"3148","28/3/2016","winning","36"
"3147","24/3/2016","winning","38"
"3146","21/3/2016","winning","43"
"3145","17/3/2016","winning","30"
"3144","14/3/2016","winning","31"
"3143","10/3/2016","winning","34"
"3142","7/3/2016","winning","45"
"3141","3/3/2016","winning","38"
"3140","29/2/2016","winning","28"
"3139","25/2/2016","winning","35"
"3138","22/2/2016","winning","39"
"3137","19/2/2016","winning","27"
"3136","15/2/2016","winning","43"
"3135","11/2/2016","winning","46"
"3134","8/2/2016","winning","24"
"3133","4/2/2016","winning","39"
"3132","1/2/2016","winning","23"
"3131","28/1/2016","winning","41"
"3130","25/1/2016","winning","40"
"3129","21/1/2016","winning","33"
"3128","18/1/2016","winning","48"
"3127","14/1/2016","winning","28"
"3126","11/1/2016","winning","36"
"3125","7/1/2016","winning","21"
"3124","4/1/2016","winning","31"
"3123","31/12/2015","winning","38"
"3122","28/12/2015","winning","35"
"3121","24/12/2015","winning","33"
"3120","21/12/2015","winning","35"
"3119","17/12/2015","winning","20"
"3118","14/12/2015","winning","33"
"3117","10/12/2015","winning","44"
"3116","7/12/2015","winning","44"
"3115","3/12/2015","winning","43"
"3114","30/11/2015","winning","44"
"3113","26/11/2015","winning","44"
"3112","23/11/2015","winning","44"
"3111","19/11/2015","winning","40"
"3110","16/11/2015","winning","46"
"3109","12/11/2015","winning","33"
"3108","9/11/2015","winning","48"
"3107","5/11/2015","winning","37"
"3106","2/11/2015","winning","35"
"3105","29/10/2015","winning","36"
"3104","26/10/2015","winning","48"
"3103","22/10/2015","winning","48"
"3102","19/10/2015","winning","39"
"3101","15/10/2015","winning","28"
"3100","12/10/2015","winning","41"
"3099","8/10/2015","winning","25"
"3098","5/10/2015","winning","26"
"3097","1/10/2015","winning","36"
"3096","28/9/2015","winning","41"
"3095","24/9/2015","winning","31"
"3094","21/9/2015","winning","28"
"3093","17/9/2015","winning","35"
"3092","14/9/2015","winning","25"
"3091","10/9/2015","winning","41"
"3090","7/9/2015","winning","26"
"3089","3/9/2015","winning","24"
"3088","31/8/2015","winning","18"
"3087","27/8/2015","winning","25"
"3086","24/8/2015","winning","29"
"3085","20/8/2015","winning","38"
"3084","17/8/2015","winning","27"
"3083","13/8/2015","winning","38"
"3082","10/8/2015","winning","37"
"3081","6/8/2015","winning","38"
"3080","3/8/2015","winning","26"
"3079","30/7/2015","winning","25"
"3078","27/7/2015","winning","43"
"3077","23/7/2015","winning","34"
"3076","20/7/2015","winning","34"
"3075","16/7/2015","winning","42"
"3074","13/7/2015","winning","37"
"3073","9/7/2015","winning","42"
"3072","6/7/2015","winning","21"
"3071","2/7/2015","winning","30"
"3070","29/6/2015","winning","29"
"3069","25/6/2015","winning","39"
"3068","22/6/2015","winning","47"
"3067","18/6/2015","winning","39"
"3066","15/6/2015","winning","29"
"3065","11/6/2015","winning","38"
"3064","8/6/2015","winning","42"
"3063","4/6/2015","winning","18"
"3062","1/6/2015","winning","32"
"3061","28/5/2015","winning","31"
"3060","25/5/2015","winning","26"
"3059","21/5/2015","winning","36"
"3058","18/5/2015","winning","41"
"3057","14/5/2015","winning","47"
"3056","11/5/2015","winning","21"
"3055","7/5/2015","winning","32"
"3054","4/5/2015","winning","25"
"3053","30/4/2015","winning","46"
"3052","27/4/2015","winning","46"
"3051","23/4/2015","winning","42"
"3050","20/4/2015","winning","27"
"3049","16/4/2015","winning","35"
"3048","13/4/2015","winning","40"
"3047","9/4/2015","winning","25"
"3046","6/4/2015","winning","45"
"3045","2/4/2015","winning","42"
"3044","30/3/2015","winning","45"
"3043","26/3/2015","winning","39"
"3042","23/3/2015","winning","40"
"3041","19/3/2015","winning","38"
"3040","16/3/2015","winning","43"
"3039","12/3/2015","winning","36"
"3038","9/3/2015","winning","44"
"3037","5/3/2015","winning","44"
"3036","2/3/2015","winning","35"
"3035","27/2/2015","winning","41"
"3034","23/2/2015","winning","24"
"3033","19/2/2015","winning","37"
"3032","16/2/2015","winning","37"
"3031","12/2/2015","winning","42"
"3030","9/2/2015","winning","32"
"3029","5/2/2015","winning","45"
"3028","2/2/2015","winning","39"
"3027","29/1/2015","winning","45"
"3026","26/1/2015","winning","36"
"3025","22/1/2015","winning","40"
"3024","19/1/2015","winning","33"
"3023","15/1/2015","winning","33"
"3022","12/1/2015","winning","47"
"3021","8/1/2015","winning","34"
"3020","5/1/2015","winning","35"
"3019","1/1/2015","winning","48"
"3018","29/12/2014","winning","44"
"3017","25/12/2014","winning","25"
"3016","22/12/2014","winning","38"
"3015","18/12/2014","winning","27"
"3014","15/12/2014","winning","26"
"3013","11/12/2014","winning","38"
"3012","8/12/2014","winning","39"
"3011","4/12/2014","winning","37"
"3010","1/12/2014","winning","30"
"3009","27/11/2014","winning","44"
"3008","24/11/2014","winning","36"
"3007","20/11/2014","winning","25"
"3006","17/11/2014","winning","40"
"3005","13/11/2014","winning","27"
"3004","10/11/2014","winning","33"
"3003","6/11/2014","winning","46"
"3002","3/11/2014","winning","40"
"3001","30/10/2014","winning","45"
"3000","27/10/2014","winning","42"
"2999","23/10/2014","winning","33"
"2998","20/10/2014","winning","41"
"2997","16/10/2014","winning","40"
"2996","13/10/2014","winning","45"
"2995","9/10/2014","winning","34"
"3766","19/5/2022","winning","46"
"3765","16/5/2022","winning","46"
"3764","12/5/2022","winning","46"
"3763","9/5/2022","winning","39"
"3762","5/5/2022","winning","45"
"3761","2/5/2022","winning","38"
"3760","28/4/2022","winning","37"
"3759","25/4/2022","winning","47"
"3758","21/4/2022","winning","43"
"3757","18/4/2022","winning","48"
"3756","14/4/2022","winning","30"
"3755","11/4/2022","winning","49"
"3754","7/4/2022","winning","44"
"3753","4/4/2022","winning","42"
"3752","31/3/2022","winning","45"
"3751","28/3/2022","winning","44"
"3750","24/3/2022","winning","45"
"3749","21/3/2022","winning","31"
"3748","17/3/2022","winning","49"
"3747","14/3/2022","winning","49"
"3746","10/3/2022","winning","46"
"3745","7/3/2022","winning","42"
"3744","3/3/2022","winning","44"
"3743","28/2/2022","winning","49"
"3742","24/2/2022","winning","48"
"3741","21/2/2022","winning","44"
"3740","17/2/2022","winning","45"
"3739","14/2/2022","winning","43"
"3738","11/2/2022","winning","28"
"3737","7/2/2022","winning","35"
"3736","3/2/2022","winning","49"
"3735","31/1/2022","winning","40"
"3734","27/1/2022","winning","34"
"3733","24/1/2022","winning","38"
"3732","21/1/2022","winning","38"
"3731","17/1/2022","winning","35"
"3730","13/1/2022","winning","35"
"3729","10/1/2022","winning","44"
"3728","7/1/2022","winning","49"
"3727","3/1/2022","winning","47"
"3726","30/12/2021","winning","35"
"3725","27/12/2021","winning","44"
"3724","23/12/2021","winning","45"
"3723","20/12/2021","winning","34"
"3722","16/12/2021","winning","43"
"3721","13/12/2021","winning","49"
"3720","9/12/2021","winning","43"
"3719","6/12/2021","winning","43"
"3718","2/12/2021","winning","49"
"3717","29/11/2021","winning","32"
"3716","25/11/2021","winning","44"
"3715","22/11/2021","winning","41"
"3714","18/11/2021","winning","48"
"3713","15/11/2021","winning","48"
"3712","11/11/2021","winning","49"
"3711","8/11/2021","winning","41"
"3710","4/11/2021","winning","45"
"3709","1/11/2021","winning","37"
"3708","28/10/2021","winning","46"
"3707","25/10/2021","winning","47"
"3706","21/10/2021","winning","43"
"3705","18/10/2021","winning","49"
"3704","14/10/2021","winning","47"
"3703","11/10/2021","winning","43"
"3702","7/10/2021","winning","49"
"3701","4/10/2021","winning","40"
"3700","30/9/2021","winning","44"
"3699","27/9/2021","winning","44"
"3698","23/9/2021","winning","44"
"3697","20/9/2021","winning","49"
"3696","16/9/2021","winning","48"
"3695","13/9/2021","winning","44"
"3694","9/9/2021","winning","42"
"3693","6/9/2021","winning","44"
"3692","2/9/2021","winning","42"
"3691","30/8/2021","winning","37"
"3690","26/8/2021","winning","49"
"3689","23/8/2021","winning","48"
"3688","19/8/2021","winning","47"
"3687","16/8/2021","winning","38"
"3686","12/8/2021","winning","49"
"3685","9/8/2021","winning","40"
"3684","5/8/2021","winning","38"
"3683","2/8/2021","winning","44"
"3682","29/7/2021","winning","48"
"3681","26/7/2021","winning","46"
"3680","22/7/2021","winning","45"
"3679","19/7/2021","winning","44"
"3678","15/7/2021","winning","26"
"3677","12/7/2021","winning","45"
"3676","8/7/2021","winning","40"
"3675","5/7/2021","winning","36"
"3674","1/7/2021","winning","34"
"3673","28/6/2021","winning","47"
"3672","24/6/2021","winning","44"
"3671","21/6/2021","winning","28"
"3670","17/6/2021","winning","43"
"3669","14/6/2021","winning","45"
"3668","10/6/2021","winning","42"
"3667","7/6/2021","winning","41"
"3666","3/6/2021","winning","39"
"3665","31/5/2021","winning","44"
"3664","27/5/2021","winning","38"
"3663","24/5/2021","winning","33"
"3662","20/5/2021","winning","37"
"3661","17/5/2021","winning","46"
"3660","13/5/2021","winning","47"
"3659","10/5/2021","winning","45"
"3658","6/5/2021","winning","35"
"3657","3/5/2021","winning","42"
"3656","29/4/2021","winning","43"
"3655","26/4/2021","winning","49"
"3654","22/4/2021","winning","48"
"3653","19/4/2021","winning","43"
"3652","15/4/2021","winning","46"
"3651","12/4/2021","winning","49"
"3650","8/4/2021","winning","35"
"3649","5/4/2021","winning","40"
"3648","1/4/2021","winning","44"
"3647","29/3/2021","winning","35"
"3646","25/3/2021","winning","44"
"3645","22/3/2021","winning","44"
"3644","18/3/2021","winning","29"
"3643","15/3/2021","winning","43"
"3642","11/3/2021","winning","47"
"3641","8/3/2021","winning","40"
"3640","4/3/2021","winning","38"
"3639","1/3/2021","winning","37"
"3638","26/2/2021","winning","48"
"3637","22/2/2021","winning","48"
"3636","18/2/2021","winning","44"
"3635","15/2/2021","winning","40"
"3634","11/2/2021","winning","49"
"3633","8/2/2021","winning","42"
"3632","5/2/2021","winning","47"
"3631","1/2/2021","winning","39"
"3630","28/1/2021","winning","37"
"3629","25/1/2021","winning","39"
"3628","21/1/2021","winning","35"
"3627","18/1/2021","winning","37"
"3626","14/1/2021","winning","44"
"3625","11/1/2021","winning","47"
"3624","7/1/2021","winning","36"
"3623","4/1/2021","winning","42"
"3622","1/1/2021","winning","47"
"3621","28/12/2020","winning","47"
"3620","24/12/2020","winning","37"
"3619","21/12/2020","winning","39"
"3618","17/12/2020","winning","41"
"3617","14/12/2020","winning","48"
"3616","10/12/2020","winning","33"
"3615","7/12/2020","winning","48"
"3614","3/12/2020","winning","40"
"3613","30/11/2020","winning","49"
"3612","26/11/2020","winning","48"
"3611","23/11/2020","winning","45"
"3610","19/11/2020","winning","42"
"3609","16/11/2020","winning","44"
"3608","12/11/2020","winning","35"
"3607","9/11/2020","winning","46"
"3606","5/11/2020","winning","44"
"3605","2/11/2020","winning","49"
"3604","29/10/2020","winning","46"
"3603","26/10/2020","winning","49"
"3602","22/10/2020","winning","36"
"3601","19/10/2020","winning","25"
"3600","15/10/2020","winning","48"
"3599","12/10/2020","winning","48"
"3598","8/10/2020","winning","34"
"3597","5/10/2020","winning","44"
"3596","1/10/2020","winning","48"
"3595","28/9/2020","winning","42"
"3594","24/9/2020","winning","48"
"3593","21/9/2020","winning","38"
"3592","17/9/2020","winning","39"
"3591","14/9/2020","winning","45"
"3590","10/9/2020","winning","43"
"3589","7/9/2020","winning","45"
"3588","3/9/2020","winning","47"
"3587","31/8/2020","winning","46"
"3586","27/8/2020","winning","43"
"3585","24/8/2020","winning","41"
"3584","20/8/2020","winning","48"
"3583","17/8/2020","winning","46"
"3582","13/8/2020","winning","43"
"3581","10/8/2020","winning","43"
"3580","6/8/2020","winning","43"
"3579","3/8/2020","winning","40"
"3578","30/7/2020","winning","48"
"3577","27/7/2020","winning","37"
"3576","23/7/2020","winning","36"
